start_ind,end_ind
2927687,2927788
2927789,2928032
2928033,2928103
2928104,2928164
2928165,2928245
2928246,2928396
2928397,2928726
2928727,2928789
2928790,2928959
2928960,2929017
2929018,2929094
2929095,2929146
2929147,2929197
2929198,2929247
2929248,2929373
2929374,2929475
2929476,2929533
2929534,2929588
2929589,2929736
2929737,2929796
2929797,2929896
2929897,2929968
2929969,2930115
2930116,2932936
2932937,2933008
2933009,2933068
2933069,2933268
2933269,2933614
2933615,2934129
2934130,2934213
2934214,2934286
2934287,2934347
2934348,2934439
2934440,2934575
2934576,2935073
2935074,2935126
2935127,2935393
2935394,2935459
2935460,2935515
2935516,2935613
2935614,2935973
2935974,2936038
2936039,2936169
2936170,2936252
2936253,2936321
2936322,2942832
2942833,2942894
2942895,2943048
2943049,2943121
2943122,2943244
2943245,2943425
2943426,2943487
2943488,2943946
2943947,2944185
2944186,2944344
2944345,2944618
2944619,2944710
2944711,2944797
2944798,2944897
2944898,2944981
2944982,2945078
2945079,2945284
2945285,2945426
2945427,2945563
2945564,2945630
2945631,2945681
2945682,2945886
2945887,2945989
2945990,2946065
2946066,2946167
2946168,2946279
2946280,2946334
2946335,2946656
2946657,2946938
2946939,2947018
2947019,2947070
2947071,2947144
2947145,2947665
2947666,2948986
2948987,2949102
2949103,2949246
2949247,2949537
2949538,2949635
2949636,2949686
2949687,2950075
2950076,2950131
2950132,2950251
2950252,2952299
2952300,2952449
2952450,2952500
2952501,2952561
2952562,2952685
2952686,2952764
2952765,2953168
2953169,2953487
2953488,2953647
2953648,2953701
2953702,2953786
2953787,2953864
2953865,2953914
2953915,2953982
2953983,2954062
2954063,2954125
2954126,2954429
2954430,2954496
2954497,2954553
2954554,2954766
2954767,2955646
2955647,2955851
2955852,2956008
2956009,2956104
2956105,2956223
2956224,2956646
2956647,2956922
2956923,2957096
2957097,2957178
2957179,2957279
2957280,2957482
2957483,2957598
2957599,2957657
2957658,2957711
2957712,2957781
2957782,2958215
2958216,2958341
2958342,2958413
2958414,2958616
2958617,2958733
2958734,2958790
2958791,2958902
2958903,2959009
2959010,2959082
2959083,2959158
2959159,2959365
2959366,2959535
2959536,2960050
2960051,2960164
2960165,2960223
2960224,2960290
2960291,2960476
2960477,2960630
2960631,2960709
2960710,2960771
2960772,2960874
2960875,2960924
2960925,2961443
2961444,2961495
2961496,2961551
2961552,2961654
2961655,2961736
2961737,2962050
2962051,2962189
2962190,2962246
2962247,2962299
2962300,2962358
2962359,2962433
2962434,2962484
2962485,2962564
2962565,2962657
2962658,2962711
2962712,2962804
2962805,2962962
2962963,2963122
2963123,2963206
2963207,2963257
2963258,2963432
2963433,2963502
2963503,2963610
2963611,2964297
2964298,2964360
2964361,2964545
2964546,2964668
2964669,2964728
2964729,2964985
2964986,2965053
2965054,2965174
2965175,2965242
2965243,2965307
2965308,2965450
2965451,2965553
2965554,2965612
2965613,2965748
2965749,2965822
2965823,2965932
2965933,2966257
2966258,2966323
2966324,2966905
2966906,2966963
2966964,2967022
2967023,2967134
2967135,2967189
2967190,2967430
2967431,2967501
2967502,2967555
2967556,2967769
2967770,2967835
2967836,2967890
2967891,2967976
2967977,2968059
2968060,2968119
2968120,2968181
2968182,2968330
2968331,2968409
2968410,2968474
2968475,2968692
2968693,2968805
2968806,2969264
2969265,2969332
2969333,2969533
2969534,2969591
2969592,2969646
2969647,2969728
2969729,2969825
2969826,2969877
2969878,2970010
2970011,2970082
2970083,2970545
2970546,2970616
2970617,2970788
2970789,2970847
2970848,2970905
2970906,2971365
2971366,2971474
2971475,2971714
2971715,2971777
2971778,2971925
2971926,2972049
2972050,2972101
2972102,2972316
2972317,2972389
2972390,2972457
2972458,2972516
2972517,2972744
2972745,2972993
2972994,2973057
2973058,2973239
2973240,2973534
2973535,2973602
2973603,2973669
2973670,2973878
2973879,2973933
2973934,2976500
2976501,2976550
2976551,2976602
2976603,2976685
2976686,2976736
2976737,2976796
2976797,2976907
2976908,2976990
2976991,2977122
2977123,2977266
2977267,2977350
2977351,2977423
2977424,2977769
2977770,2977861
2977862,2978001
2978002,2978061
2978062,2978119
2978120,2978181
2978182,2978273
2978274,2978332
2978333,2978543
2978544,2978607
2978608,2978810
2978811,2978885
2978886,2978937
2978938,2980999
2981000,2981079
2981080,2981164
2981165,2981409
2981410,2981474
2981475,2981596
2981597,2981703
2981704,2981880
2981881,2981988
2981989,2982059
2982060,2982202
2982203,2982323
2982324,2982391
2982392,2982441
2982442,2982540
2982541,2982825
2982826,2982934
2982935,2982986
2982987,2983036
2983037,2983179
2983180,2983289
2983290,2983366
2983367,2983443
2983444,2983531
2983532,2983635
2983636,2983729
2983730,2983887
2983888,2983981
2983982,2984047
2984048,2984118
2984119,2984228
2984229,2984297
2984298,2984353
2984354,2984433
2984434,2984667
2984668,2984730
2984731,2984784
2984785,2984834
2984835,2984948
2984949,2985003
2985004,2985318
2985319,2986157
2986158,2986215
2986216,2986292
2986293,2986365
2986366,2986434
2986435,2986655
2986656,2987082
2987083,2987323
2987324,2987392
2987393,2987536
2987537,2987587
2987588,2987763
2987764,2987840
2987841,2987904
2987905,2988528
2988529,2988702
2988703,2988784
2988785,2988975
2988976,2989055
2989056,2989156
2989157,2989319
2989320,2989432
2989433,2989545
2989546,2989629
2989630,2989750
2989751,2989896
2989897,2990001
2990002,2990084
2990085,2990208
2990209,2990276
2990277,2990367
2990368,2990445
2990446,2990683
2990684,2990776
2990777,2991059
2991060,2991224
2991225,2991329
2991330,2991589
2991590,2991642
2991643,2991693
2991694,2991830
2991831,2991919
2991920,2991972
2991973,2992067
2992068,2992396
2992397,2992517
2992518,2992623
2992624,2992857
2992858,2992955
2992956,2993628
2993629,2994003
2994004,2994206
2994207,2994311
2994312,2995344
2995345,2995397
2995398,2995568
2995569,2995681
2995682,2995874
2995875,2995926
2995927,2995984
2995985,2996099
2996100,2996178
2996179,2996229
2996230,2996299
2996300,2996438
2996439,2996573
2996574,2996632
2996633,2996726
2996727,2996787
2996788,2996860
2996861,2997002
2997003,2997235
2997236,2997301
2997302,2997390
2997391,2998977
2998978,2999029
2999030,2999163
2999164,2999251
2999252,3000453
3000454,3000568
3000569,3000620
3000621,3000679
3000680,3001160
3001161,3001213
3001214,3001368
3001369,3001473
3001474,3001573
3001574,3001638
3001639,3001688
3001689,3001741
3001742,3001823
3001824,3001877
3001878,3001982
3001983,3002069
3002070,3002483
3002484,3002625
3002626,3002697
3002698,3002877
3002878,3002989
3002990,3003043
3003044,3003099
3003100,3003170
3003171,3003277
3003278,3003334
3003335,3003411
3003412,3003476
3003477,3003564
3003565,3003779
3003780,3003836
3003837,3003896
3003897,3004003
3004004,3004056
3004057,3004291
3004292,3004351
3004352,3004531
3004532,3004923
3004924,3004974
3004975,3005310
3005311,3005397
3005398,3005453
3005454,3005554
3005555,3005605
3005606,3005749
3005750,3005854
3005855,3005910
3005911,3006058
3006059,3006185
3006186,3006332
3006333,3006386
3006387,3006494
3006495,3006556
3006557,3006633
3006634,3006724
3006725,3006956
3006957,3007165
3007166,3007375
3007376,3007431
3007432,3007497
3007498,3007564
3007565,3007616
3007617,3007667
3007668,3007751
3007752,3007922
3007923,3008476
3008477,3008531
3008532,3008602
3008603,3008671
3008672,3008721
3008722,3008776
3008777,3008999
3009000,3009064
3009065,3009687
3009688,3009776
3009777,3009847
3009848,3009914
3009915,3009988
3009989,3010049
3010050,3010143
3010144,3010251
3010252,3010366
3010367,3010418
3010419,3010479
3010480,3010615
3010616,3010744
3010745,3010807
3010808,3011268
3011269,3011327
3011328,3011387
3011388,3011522
3011523,3011655
3011656,3011742
3011743,3011802
3011803,3011872
3011873,3012319
3012320,3012431
3012432,3012481
3012482,3012573
3012574,3012650
3012651,3012729
3012730,3012819
3012820,3012972
3012973,3013370
3013371,3013480
3013481,3013535
3013536,3013656
3013657,3013755
3013756,3013915
3013916,3014018
3014019,3014069
3014070,3014181
3014182,3014461
3014462,3014516
3014517,3015245
3015246,3015296
3015297,3015551
3015552,3015629
3015630,3015680
3015681,3015733
3015734,3015799
3015800,3015863
3015864,3015913
3015914,3016044
3016045,3016104
3016105,3016159
3016160,3016221
3016222,3016273
3016274,3017673
3017674,3017731
3017732,3017825
3017826,3017925
3017926,3017986
3017987,3018051
3018052,3018295
3018296,3018403
3018404,3018458
3018459,3018550
3018551,3018621
3018622,3018719
3018720,3018770
3018771,3018854
3018855,3018908
3018909,3018971
3018972,3019063
3019064,3019166
3019167,3019241
3019242,3019323
3019324,3019373
3019374,3019469
3019470,3019568
3019569,3019623
3019624,3019693
3019694,3019782
3019783,3020117
3020118,3020468
3020469,3020555
3020556,3020607
3020608,3020663
3020664,3020741
3020742,3020799
3020800,3021173
3021174,3021537
3021538,3021637
3021638,3021758
3021759,3021821
3021822,3022300
3022301,3022505
3022506,3022604
3022605,3022671
3022672,3022863
3022864,3023161
3023162,3023220
3023221,3023328
3023329,3023402
3023403,3023452
3023453,3023511
3023512,3023561
3023562,3023612
3023613,3023911
3023912,3023999
3024000,3024121
3024122,3024229
3024230,3024283
3024284,3024386
3024387,3024443
3024444,3024497
3024498,3024646
3024647,3024743
3024744,3024907
3024908,3025133
3025134,3025238
3025239,3025536
3025537,3025639
3025640,3025701
3025702,3025755
3025756,3026113
3026114,3026923
3026924,3026979
3026980,3027103
3027104,3027208
3027209,3027262
3027263,3027325
3027326,3027448
3027449,3027512
3027513,3027595
3027596,3027700
3027701,3027764
3027765,3027934
3027935,3028025
3028026,3028108
3028109,3028522
3028523,3028638
3028639,3028716
3028717,3028807
3028808,3028878
3028879,3028931
3028932,3028994
3028995,3029059
3029060,3029399
3029400,3029522
3029523,3029629
3029630,3030713
3030714,3030765
3030766,3030926
3030927,3031021
3031022,3032041
3032042,3032122
3032123,3032194
3032195,3032506
3032507,3032556
3032557,3033144
3033145,3033439
3033440,3033507
3033508,3033748
3033749,3033960
3033961,3034023
3034024,3034130
3034131,3034260
3034261,3034327
3034328,3039201
3039202,3039267
3039268,3039363
3039364,3039486
3039487,3040809
3040810,3040867
3040868,3040922
3040923,3041032
3041033,3041084
3041085,3041275
3041276,3041387
3041388,3041454
3041455,3041523
3041524,3041598
3041599,3041717
3041718,3041771
3041772,3041912
3041913,3041972
3041973,3042036
3042037,3042091
3042092,3042258
3042259,3042313
3042314,3042449
3042450,3042664
3042665,3042759
3042760,3042814
3042815,3042970
3042971,3043031
3043032,3043137
3043138,3046246
3046247,3046421
3046422,3046569
3046570,3046706
3046707,3046941
3046942,3048244
3048245,3048379
3048380,3048495
3048496,3048551
3048552,3048666
3048667,3048749
3048750,3048806
3048807,3048866
3048867,3048934
3048935,3049110
3049111,3049171
3049172,3049244
3049245,3049295
3049296,3049356
3049357,3049409
3049410,3049571
3049572,3049707
3049708,3049771
3049772,3049845
3049846,3049912
3049913,3049967
3049968,3050178
3050179,3050282
3050283,3050349
3050350,3052817
3052818,3052878
3052879,3052932
3052933,3053183
3053184,3054386
3054387,3054458
3054459,3054530
3054531,3054595
3054596,3054776
3054777,3054840
3054841,3054891
3054892,3054998
3054999,3055050
3055051,3055129
3055130,3055232
3055233,3055288
3055289,3055497
3055498,3055556
3055557,3055619
3055620,3055672
3055673,3055748
3055749,3055940
3055941,3056018
3056019,3056421
3056422,3056485
3056486,3056629
3056630,3056730
3056731,3056944
3056945,3057018
3057019,3057073
3057074,3057170
3057171,3057303
3057304,3057354
3057355,3057437
3057438,3057517
3057518,3057579
3057580,3058411
3058412,3058487
3058488,3058619
3058620,3058680
3058681,3058769
3058770,3058820
3058821,3058883
3058884,3058937
3058938,3059004
3059005,3059176
3059177,3059227
3059228,3059303
3059304,3059396
3059397,3059634
3059635,3059692
3059693,3059803
3059804,3059868
3059869,3059962
3059963,3060089
3060090,3060140
3060141,3060209
3060210,3060477
3060478,3060555
3060556,3060605
3060606,3060662
3060663,3060727
3060728,3061046
3061047,3061108
3061109,3061170
3061171,3061336
3061337,3061538
3061539,3061651
3061652,3061703
3061704,3062113
3062114,3062164
3062165,3062227
3062228,3062456
3062457,3062601
3062602,3062692
3062693,3062829
3062830,3062955
3062956,3063013
3063014,3063125
3063126,3063291
3063292,3063395
3063396,3063540
3063541,3063604
3063605,3063655
3063656,3063712
3063713,3063897
3063898,3063953
3063954,3064023
3064024,3064074
3064075,3065279
3065280,3065337
3065338,3065481
3065482,3065536
3065537,3065611
3065612,3065673
3065674,3065896
3065897,3065955
3065956,3066010
3066011,3066064
3066065,3066137
3066138,3066254
3066255,3066432
3066433,3066489
3066490,3066559
3066560,3066673
3066674,3066727
3066728,3067213
3067214,3067328
3067329,3067814
3067815,3067868
3067869,3067969
3067970,3068032
3068033,3068290
3068291,3068402
3068403,3068452
3068453,3068517
3068518,3068721
3068722,3068887
3068888,3069056
3069057,3069273
3069274,3069425
3069426,3069492
3069493,3069563
3069564,3069709
3069710,3069886
3069887,3069952
3069953,3070014
3070015,3071011
3071012,3071178
3071179,3071368
3071369,3071532
3071533,3071584
3071585,3071638
3071639,3071714
3071715,3071850
3071851,3072227
3072228,3072401
3072402,3072511
3072512,3072566
3072567,3072943
3072944,3073239
3073240,3073327
3073328,3073600
3073601,3073665
3073666,3073733
3073734,3073791
3073792,3073885
3073886,3074029
3074030,3074308
3074309,3074393
3074394,3074468
3074469,3075477
3075478,3075554
3075555,3075625
3075626,3075709
3075710,3075916
3075917,3076114
3076115,3076248
3076249,3076307
3076308,3076560
3076561,3076617
3076618,3076819
3076820,3076901
3076902,3076969
3076970,3077037
3077038,3077106
3077107,3077162
3077163,3077239
3077240,3077330
3077331,3077396
3077397,3077469
3077470,3077644
3077645,3077798
3077799,3077861
3077862,3077967
3077968,3078018
3078019,3078132
3078133,3078212
3078213,3078365
3078366,3078421
3078422,3078494
3078495,3078553
3078554,3078787
3078788,3078839
3078840,3078892
3078893,3079011
3079012,3079074
3079075,3079199
3079200,3079266
3079267,3079324
3079325,3079444
3079445,3079523
3079524,3079694
3079695,3079748
3079749,3079849
3079850,3079951
3079952,3080181
3080182,3080247
3080248,3080370
3080371,3080441
3080442,3080510
3080511,3080607
3080608,3080709
3080710,3080911
3080912,3081186
3081187,3081240
3081241,3082046
3082047,3082125
3082126,3082205
3082206,3082283
3082284,3082361
3082362,3082411
3082412,3082567
3082568,3082618
3082619,3083086
3083087,3083158
3083159,3083271
3083272,3083355
3083356,3083440
3083441,3083594
3083595,3083678
3083679,3083890
3083891,3083950
3083951,3084006
3084007,3084135
3084136,3085027
3085028,3085158
3085159,3085930
3085931,3086023
3086024,3086077
3086078,3086143
3086144,3086205
3086206,3086884
3086885,3086946
3086947,3087027
3087028,3087121
3087122,3087232
3087233,3087320
3087321,3087395
3087396,3087481
3087482,3087600
3087601,3087765
3087766,3087835
3087836,3087889
3087890,3087989
3087990,3088084
3088085,3088140
3088141,3088271
3088272,3088337
3088338,3088431
3088432,3088592
3088593,3088660
3088661,3088747
3088748,3088865
3088866,3088948
3088949,3089047
3089048,3089233
3089234,3089300
3089301,3089451
3089452,3089517
3089518,3089569
3089570,3089644
3089645,3089789
3089790,3090358
3090359,3090493
3090494,3090555
3090556,3090780
3090781,3090852
3090853,3091005
3091006,3091092
3091093,3091168
3091169,3091421
3091422,3091750
3091751,3092024
3092025,3092154
3092155,3092337
3092338,3092396
3092397,3092446
3092447,3092522
3092523,3092577
3092578,3092673
3092674,3092745
3092746,3092808
3092809,3092924
3092925,3092999
3093000,3093829
3093830,3094050
3094051,3094146
3094147,3094239
3094240,3094316
3094317,3094369
3094370,3094473
3094474,3094532
3094533,3094659
3094660,3094826
3094827,3094900
3094901,3095120
3095121,3095283
3095284,3095334
3095335,3095385
3095386,3095536
3095537,3095650
3095651,3096272
3096273,3096572
3096573,3096628
3096629,3096691
3096692,3096843
3096844,3096893
3096894,3096998
3096999,3097522
3097523,3097600
3097601,3097684
3097685,3097798
3097799,3097851
3097852,3097958
3097959,3098177
3098178,3098244
3098245,3098314
3098315,3098532
3098533,3098586
3098587,3098949
3098950,3099007
3099008,3099089
3099090,3099192
3099193,3099311
3099312,3099976
3099977,3100094
3100095,3100150
3100151,3100262
3100263,3100552
3100553,3100645
3100646,3100702
3100703,3100806
3100807,3100915
3100916,3101059
3101060,3101312
3101313,3101372
3101373,3101425
3101426,3101483
3101484,3101568
3101569,3101656
3101657,3101707
3101708,3101779
3101780,3101845
3101846,3102094
3102095,3102250
3102251,3102327
3102328,3102460
3102461,3102613
3102614,3102696
3102697,3103023
3103024,3103089
3103090,3103210
3103211,3103494
3103495,3103551
3103552,3103623
3103624,3103676
3103677,3103760
3103761,3103860
3103861,3103974
3103975,3104074
3104075,3104130
3104131,3104200
3104201,3104302
3104303,3104402
3104403,3104500
3104501,3104556
3104557,3104653
3104654,3104736
3104737,3105023
3105024,3105123
3105124,3105374
3105375,3105739
3105740,3105888
3105889,3105974
3105975,3106123
3106124,3106426
3106427,3106489
3106490,3106765
3106766,3106827
3106828,3106900
3106901,3106958
3106959,3107040
